n04235860,n13040303,2
n04270147,n13040303,2
n04264628,n13040303,2
n04317175,n13040303,2
n04398044,n13040303,2
n04125021,n04418357,2
n03594734,n13040303,2
n02007558,n13040303,2
n03388043,n13040303,2
n02093647,n13040303,2
n03424325,n13040303,2
n01773157,n13040303,2
n01986214,n13040303,2
n03481172,n13040303,2
n07930864,n13040303,2
n03623198,n13040303,2
n01518878,n13040303,2
n03642806,n13040303,2
n01914609,n13040303,2
n04590129,n13040303,2
n04589890,n13040303,2
n03706229,n13040303,2
n03717622,n13040303,2
n02104365,n13040303,2
n03733805,n13040303,2
n02009229,n13040303,2
n03314780,n13040303,2
n03271574,n13040303,2
n03201208,n04418357,2
n02879718,n13040303,2
n07745940,n04418357,2
n02951358,n13040303,2
n02963159,n04418357,2
n02963159,n13040303,2
n07716906,n04418357,2
n02085936,n13040303,2
n02089867,n13040303,2
n02966687,n13040303,2
n02979186,n13040303,2
n03000134,n13040303,2
n01560419,n13040303,2
n03016953,n04418357,2
n03109150,n13040303,2
n02708093,n13040303,2
n03133878,n13040303,2
n03188531,n13040303,2
n01855672,n13040303,2
n02397096,n13040303,2
n04557648,n13040303,2
n01443537,n13040303,2
n03956157,n13040303,2
n03958227,n13040303,2
n04517823,n13040303,2
n01797886,n13040303,2
n03980874,n13040303,2
n03983396,n13040303,2
n01795545,n13040303,2
n01484850,n02481823,2
n04009552,n13040303,2
n02114548,n13040303,2
n02111889,n13040303,2
n04039381,n13040303,2
n04044716,n13040303,2
n01774384,n13040303,2
n02112706,n13040303,2
n04065272,n13040303,2
n04074963,n13040303,2
n01773797,n13040303,2
n11879895,n13040303,2
n03935335,n13040303,2
n01582220,n13040303,2
n01819313,n13040303,2
n02167151,n13040303,2
n04548280,n13040303,2
n04548362,n13040303,2
n01829413,n13040303,2
n04550184,n04418357,2
n03868863,n13040303,2
n02177972,n13040303,2
n03874599,n13040303,2
n02219486,n13040303,2
n03876231,n13040303,2
n02233338,n13040303,2
n03804744,n13040303,2
n04399382,n13040303,1
n09256479,n02481823,1
n01580077,n13040303,1
n04399382,n04418357,1
n12620546,n13040303,1
n09246464,n13040303,1
n12985857,n04418357,1
n07860988,n04418357,1
n09229709,n13040303,1
n01531178,n13040303,1
n07920052,n13040303,1
n07880968,n04418357,1
n01484850,n13040303,1
n01496331,n13040303,1
n01558993,n13040303,1
n06785654,n04418357,1
n01592084,n13040303,1
n04525038,n04418357,1
n04447861,n13040303,1
n04550184,n13040303,1
n04456115,n13040303,1
n04540053,n13040303,1
n04532670,n13040303,1
n04525305,n13040303,1
n04522168,n13040303,1
n04428191,n13040303,1
n01677366,n13040303,1
n04507155,n13040303,1
n01682714,n04418357,1
n04467665,n13040303,1
n01689811,n04418357,1
n01687978,n13040303,1
n04554684,n04418357,1
n04557648,n04418357,1
n04447861,n04418357,1
n04579145,n13040303,1
n04579432,n04418357,1
n01665541,n13040303,1
n04591157,n04418357,1
n01664065,n13040303,1
n04599235,n13040303,1
n04442312,n13040303,1
n01644900,n13040303,1
n06785654,n13040303,1
n01622779,n13040303,1
n07615774,n04418357,1
n07615774,n13040303,1
n07711569,n04418357,1
n07714571,n13040303,1
n02112018,n13040303,1
n03729826,n04418357,1
n04398044,n04418357,1
n03400231,n13040303,1
n02948072,n13040303,1
n02948072,n04418357,1
n02917067,n13040303,1
n02910353,n13040303,1
n02906734,n13040303,1
n02879718,n04418357,1
n02877765,n04418357,1
n02088466,n04418357,1
n02859443,n13040303,1
n02843684,n13040303,1
n02841315,n13040303,1
n02840245,n13040303,1
n02840245,n04418357,1
n02088632,n13040303,1
n02823428,n02481823,1
n02807133,n13040303,1
n02804610,n04418357,1
n02802426,n13040303,1
n02799071,n13040303,1
n02799071,n04418357,1
n02090622,n13040303,1
n02090721,n13040303,1
n02791270,n13040303,1
n02790996,n13040303,1
n02091831,n13040303,1
n02965783,n13040303,1
n02085782,n13040303,1
n02977058,n13040303,1
n03133878,n04418357,1
n03379051,n13040303,1
n03347037,n13040303,1
n03337140,n04418357,1
n03325584,n13040303,1
n03297495,n13040303,1
n03272010,n13040303,1
n02011460,n13040303,1
n02017213,n13040303,1
n03207743,n13040303,1
n02025239,n13040303,1
n03160309,n13040303,1
n03126707,n04418357,1
n02077923,n13040303,1
n03125729,n13040303,1
n03100240,n13040303,1
n03089624,n04418357,1
n03063689,n13040303,1
n03063599,n13040303,1
n03045698,n04418357,1
n02056570,n13040303,1
n03026506,n13040303,1
n02074367,n02481823,1
n03000247,n04418357,1
n02999410,n13040303,1
n02730930,n13040303,1
n02730930,n04418357,1
n02704792,n13040303,1
n02127052,n13040303,1
n02105505,n13040303,1
n02268853,n13040303,1
n02268443,n04418357,1
n02264363,n04418357,1
n02259212,n13040303,1
n02236044,n04418357,1
n02231487,n13040303,1
n02168699,n13040303,1
n02138441,n13040303,1
n02108915,n13040303,1
n02109047,n13040303,1
n02125311,n13040303,1
n02281787,n13040303,1
n02110185,n13040303,1
n02120505,n13040303,1
n02119022,n13040303,1
n02115641,n04418357,1
n02114855,n04418357,1
n02111277,n13040303,1
n02111500,n13040303,1
n02113624,n13040303,1
n02113624,n04418357,1
n02113023,n13040303,1
n02112350,n13040303,1
n02281406,n13040303,1
n02317335,n04418357,1
n02093428,n13040303,1
n02444819,n13040303,1
n02093754,n04418357,1
n02641379,n13040303,1
n02094114,n13040303,1
n02536864,n13040303,1
n02094258,n13040303,1
n02493793,n13040303,1
n02097130,n13040303,1
n02486261,n13040303,1
n02483362,n13040303,1
n02098286,n13040303,1
n02447366,n13040303,1
n02442845,n13040303,1
n02317335,n13040303,1
n02441942,n13040303,1
n02100583,n04418357,1
n02417914,n13040303,1
n02102177,n13040303,1
n02104029,n13040303,1
n02363005,n13040303,1
n02356798,n13040303,1
n02328150,n13040303,1
n02328150,n04418357,1
n02325366,n13040303,1
n02321529,n02481823,1
n03388183,n13040303,1
n03425413,n13040303,1
n01728920,n04418357,1
n03447447,n13040303,1
n04133789,n13040303,1
n04127249,n13040303,1
n04127249,n04418357,1
n04090263,n13040303,1
n04086273,n13040303,1
n04070727,n04418357,1
n01774384,n04418357,1
n04067472,n13040303,1
n04040759,n13040303,1
n04033901,n13040303,1
n01776313,n13040303,1
n04019541,n13040303,1
n04008634,n13040303,1
n03998194,n04418357,1
n01784675,n04418357,1
n03976657,n04418357,1
n03970156,n13040303,1
n03961711,n13040303,1
n03954731,n04418357,1
n03950228,n04418357,1
n03942813,n04418357,1
n01798484,n04418357,1
n03930313,n13040303,1
n03929660,n04418357,1
n03916031,n04418357,1
n04141327,n04418357,1
n04141327,n13040303,1
n01770393,n13040303,1
n01744401,n13040303,1
n04372370,n04418357,1
n04371774,n13040303,1
n04371430,n13040303,1
n01729977,n04418357,1
n04355338,n13040303,1
n04346328,n13040303,1
n04332243,n04418357,1
n01739381,n13040303,1
n04325704,n04418357,1
n04311004,n13040303,1
n04286575,n04418357,1
n01751748,n02481823,1
n04149813,n13040303,1
n01753488,n04418357,1
n04239074,n13040303,1
n04238763,n04418357,1
n04229816,n13040303,1
n04209239,n13040303,1
n04209239,n04418357,1
n04209239,n02481823,1
n04204347,n13040303,1
n01768244,n04418357,1
n04192698,n13040303,1
n04154565,n04418357,1
n01806567,n13040303,1
n03899768,n13040303,1
n01807496,n13040303,1
n01930112,n13040303,1
n03710193,n13040303,1
n03709823,n04418357,1
n03691459,n13040303,1
n03691459,n04418357,1
n01910747,n13040303,1
n03676483,n13040303,1
n03666591,n13040303,1
n03633091,n13040303,1
n03627232,n13040303,1
n01930112,n04418357,1
n03602883,n13040303,1
n03590841,n04418357,1
n01873310,n13040303,1
n03538406,n13040303,1
n01945685,n13040303,1
n03532672,n04418357,1
n03496892,n13040303,1
n03494278,n13040303,1
n03485407,n13040303,1
n01980166,n13040303,1
n03476684,n04418357,1
n03467068,n13040303,1
n01984695,n13040303,1
n03457902,n13040303,1
n01882714,n13040303,1
n01873310,n04418357,1
n03891332,n13040303,1
n03788365,n04418357,1
n01817953,n13040303,1
n03877472,n13040303,1
n03871628,n13040303,1
n01824575,n13040303,1
n03838899,n13040303,1
n03832673,n13040303,1
n01833805,n04418357,1
n03794056,n13040303,1
n03793489,n13040303,1
n03792972,n13040303,1
n03792782,n13040303,1
n03788195,n13040303,1
n03729826,n13040303,1
n03787032,n13040303,1
n01843065,n13040303,1
n03782006,n13040303,1
n01843383,n13040303,1
n03775546,n13040303,1
n01847000,n13040303,1
n03743016,n13040303,1
n03742115,n13040303,1
n03742115,n04418357,1
n03733805,n04418357,1
n03733131,n13040303,1
n15075141,n13040303,1
